id,發佈統計日期,縣市,群組,第1劑,第2劑,加強劑,追加劑
9033,2021-12-06,嘉義縣,30-49歲,84.30,65.90,0.00,0.00
9032,2021-12-06,嘉義縣,18-29歲,89.60,63.90,0.00,0.00
9031,2021-12-06,嘉義縣,12-17歲,89.40,0.50,0.00,0.00
9030,2021-12-06,嘉義縣,總計,76.70,59.80,0.00,0.00
9029,2021-12-06,嘉義市,75歲以上,72.20,65.30,0.00,0.00
9028,2021-12-06,嘉義市,65-74歲,81.60,76.10,0.00,0.00
9027,2021-12-06,嘉義市,50-64歲,82.60,76.10,0.00,0.00
9026,2021-12-06,嘉義市,30-49歲,88.30,73.50,0.00,0.00
9025,2021-12-06,嘉義市,18-29歲,91.00,67.40,0.00,0.00
9024,2021-12-06,嘉義市,12-17歲,90.40,0.50,0.00,0.00
9023,2021-12-06,嘉義市,總計,76.90,61.10,0.00,0.00
9022,2021-12-06,苗栗縣,75歲以上,68.00,60.50,0.00,0.00
9021,2021-12-06,苗栗縣,65-74歲,79.10,73.20,0.00,0.00
9020,2021-12-06,苗栗縣,50-64歲,78.70,68.60,0.00,0.00
9019,2021-12-06,苗栗縣,30-49歲,89.20,68.00,0.00,0.00
9018,2021-12-06,苗栗縣,18-29歲,92.20,62.70,0.00,0.00
9017,2021-12-06,苗栗縣,12-17歲,89.00,0.30,0.00,0.00
9016,2021-12-06,苗栗縣,總計,76.40,57.20,0.00,0.00
9015,2021-12-06,新竹市,75歲以上,78.60,71.60,0.00,0.00
9014,2021-12-06,新竹市,65-74歲,86.70,82.40,0.00,0.00
9013,2021-12-06,新竹市,50-64歲,82.50,74.30,0.00,0.00
9012,2021-12-06,新竹市,30-49歲,91.70,75.20,0.00,0.00
9011,2021-12-06,新竹市,18-29歲,98.40,68.50,0.00,0.00
9010,2021-12-06,新竹市,12-17歲,89.90,0.50,0.00,0.00
9009,2021-12-06,新竹市,總計,77.40,59.60,0.00,0.00
9008,2021-12-06,宜蘭縣,75歲以上,76.40,70.80,0.00,0.00
9007,2021-12-06,宜蘭縣,65-74歲,83.90,78.70,0.00,0.00
9006,2021-12-06,宜蘭縣,50-64歲,83.60,76.00,0.00,0.00
9005,2021-12-06,宜蘭縣,30-49歲,89.80,74.10,0.00,0.00
9004,2021-12-06,宜蘭縣,18-29歲,91.70,67.30,0.00,0.00
9003,2021-12-06,宜蘭縣,12-17歲,88.70,0.20,0.00,0.00
9002,2021-12-06,宜蘭縣,總計,78.80,63.10,0.00,0.00
9001,2021-12-06,基隆市,75歲以上,77.80,70.80,0.00,0.00
9000,2021-12-06,基隆市,65-74歲,88.10,83.30,0.00,0.00
8999,2021-12-06,基隆市,50-64歲,83.50,73.80,0.00,0.00
8998,2021-12-06,基隆市,30-49歲,90.10,73.20,0.00,0.00
8997,2021-12-06,基隆市,18-29歲,92.80,64.90,0.00,0.00
8996,2021-12-06,基隆市,12-17歲,90.80,2.80,0.00,0.00
8995,2021-12-06,基隆市,總計,80.80,64.10,0.00,0.00
8994,2021-12-06,屏東縣,75歲以上,70.70,63.00,0.00,0.00
8993,2021-12-06,屏東縣,65-74歲,82.60,76.50,0.00,0.00
8992,2021-12-06,屏東縣,50-64歲,77.80,68.10,0.00,0.00
8991,2021-12-06,屏東縣,30-49歲,83.10,65.60,0.00,0.00
8990,2021-12-06,屏東縣,18-29歲,87.50,62.50,0.00,0.00
8989,2021-12-06,屏東縣,12-17歲,87.40,0.30,0.00,0.00
8988,2021-12-06,屏東縣,總計,75.10,58.40,0.00,0.00
8987,2021-12-06,雲林縣,75歲以上,72.10,64.20,0.00,0.00
8986,2021-12-06,雲林縣,65-74歲,81.40,75.40,0.00,0.00
8985,2021-12-06,雲林縣,50-64歲,80.50,71.40,0.00,0.00
8984,2021-12-06,雲林縣,30-49歲,87.50,66.80,0.00,0.00
8983,2021-12-06,雲林縣,18-29歲,91.70,63.00,0.00,0.00
8982,2021-12-06,雲林縣,12-17歲,88.50,0.40,0.00,0.00
8981,2021-12-06,雲林縣,總計,77.30,58.80,0.00,0.00
8980,2021-12-06,彰化縣,75歲以上,73.20,67.40,0.00,0.00
8979,2021-12-06,彰化縣,65-74歲,85.50,80.60,0.00,0.00
8978,2021-12-06,彰化縣,50-64歲,82.20,72.70,0.00,0.00
8977,2021-12-06,彰化縣,30-49歲,90.80,69.80,0.00,0.00
8976,2021-12-06,彰化縣,18-29歲,97.30,65.30,0.00,0.00
8975,2021-12-06,彰化縣,12-17歲,89.80,0.40,0.00,0.00
8974,2021-12-06,彰化縣,總計,79.20,59.90,0.00,0.00
8973,2021-12-06,新竹縣,75歲以上,66.20,59.30,0.00,0.00
8972,2021-12-06,新竹縣,65-74歲,82.30,76.70,0.00,0.00
8971,2021-12-06,新竹縣,50-64歲,81.40,72.60,0.00,0.00
8970,2021-12-06,新竹縣,30-49歲,95.30,75.60,0.00,0.00
8969,2021-12-06,新竹縣,18-29歲,96.30,67.40,0.00,0.00
8968,2021-12-06,新竹縣,12-17歲,89.20,0.30,0.00,0.00
8967,2021-12-06,新竹縣,總計,77.50,58.50,0.00,0.00
8966,2021-12-06,高雄市,75歲以上,72.00,63.70,0.00,0.00
8965,2021-12-06,高雄市,65-74歲,86.00,80.20,0.00,0.00
8964,2021-12-06,高雄市,50-64歲,80.30,71.10,0.00,0.00
8963,2021-12-06,高雄市,30-49歲,87.30,70.30,0.00,0.00
8962,2021-12-06,高雄市,18-29歲,91.50,65.10,0.00,0.00
8961,2021-12-06,高雄市,12-17歲,89.20,0.60,0.00,0.00
8960,2021-12-06,高雄市,總計,77.30,60.50,0.00,0.00
8959,2021-12-06,臺南市,75歲以上,73.90,67.50,0.00,0.00
8958,2021-12-06,臺南市,65-74歲,79.80,78.00,0.00,0.00
8957,2021-12-06,臺南市,50-64歲,82.30,72.40,0.00,0.00
8956,2021-12-06,臺南市,30-49歲,84.00,71.00,0.00,0.00
8955,2021-12-06,臺南市,18-29歲,96.60,67.10,0.00,0.00
8954,2021-12-06,臺南市,12-17歲,87.70,0.40,0.00,0.00
8953,2021-12-06,臺南市,總計,76.70,61.20,0.00,0.00
8952,2021-12-06,臺中市,75歲以上,78.70,71.70,0.00,0.00
8951,2021-12-06,臺中市,65-74歲,89.70,85.10,0.00,0.00
8950,2021-12-06,臺中市,50-64歲,85.80,76.10,0.00,0.00
8949,2021-12-06,臺中市,30-49歲,92.70,73.90,0.00,0.00
8948,2021-12-06,臺中市,18-29歲,94.10,68.30,0.00,0.00
8947,2021-12-06,臺中市,12-17歲,91.80,0.40,0.00,0.00
8946,2021-12-06,臺中市,總計,80.20,62.10,0.00,0.00
8945,2021-12-06,桃園市,75歲以上,78.80,71.30,0.00,0.00
8944,2021-12-06,桃園市,65-74歲,87.00,82.40,0.00,0.00
8943,2021-12-06,桃園市,50-64歲,83.00,74.20,0.00,0.00
8942,2021-12-06,桃園市,30-49歲,94.20,75.60,0.00,0.00
8941,2021-12-06,桃園市,18-29歲,97.00,65.90,0.00,0.00
8940,2021-12-06,桃園市,12-17歲,89.80,0.40,0.00,0.00
8939,2021-12-06,桃園市,總計,79.80,61.10,0.00,0.00
8938,2021-12-06,新北市,75歲以上,73.40,67.60,0.00,0.00
8937,2021-12-06,新北市,65-74歲,83.90,79.60,0.00,0.00
8936,2021-12-06,新北市,50-64歲,83.90,75.90,0.00,0.00
8935,2021-12-06,新北市,30-49歲,90.90,75.40,0.00,0.00
8934,2021-12-06,新北市,18-29歲,94.10,68.50,0.00,0.00
8933,2021-12-06,新北市,12-17歲,89.90,0.50,0.00,0.00
8932,2021-12-06,新北市,總計,79.50,63.70,0.00,0.00
8931,2021-12-06,臺北市,75歲以上,74.90,69.10,0.00,0.00
8930,2021-12-06,臺北市,65-74歲,81.60,77.10,0.00,0.00
8929,2021-12-06,臺北市,50-64歲,83.80,75.20,0.00,0.00
8928,2021-12-06,臺北市,30-49歲,91.30,76.60,0.00,0.00
8927,2021-12-06,臺北市,18-29歲,91.30,66.30,0.00,0.00
8926,2021-12-06,臺北市,12-17歲,87.80,0.60,0.00,0.00
8925,2021-12-06,臺北市,總計,77.50,62.80,0.00,0.00
8924,2021-12-13,全國,75歲以上,73.80,66.90,0.00,0.00
8923,2021-12-13,全國,65-74歲,84.00,78.90,0.00,0.00
8922,2021-12-13,全國,50-64歲,83.10,74.80,0.00,0.00
8921,2021-12-13,全國,30-49歲,91.30,78.10,0.00,0.00
8920,2021-12-13,全國,18-29歲,95.00,75.10,0.00,0.00
8919,2021-12-13,全國,12-17歲,89.20,0.60,0.00,0.00
8918,2021-12-13,全國,總計,79.10,64.60,0.00,0.00
8917,2021-12-13,連江縣,75歲以上,83.40,77.00,0.00,0.00
8916,2021-12-13,連江縣,65-74歲,94.00,91.60,0.00,0.00
8915,2021-12-13,連江縣,50-64歲,91.00,86.80,0.00,0.00
8914,2021-12-13,連江縣,30-49歲,96.60,91.30,0.00,0.00
8913,2021-12-13,連江縣,18-29歲,98.00,90.20,0.00,0.00
8912,2021-12-13,連江縣,12-17歲,92.10,0.80,0.00,0.00
8911,2021-12-13,連江縣,總計,85.90,77.80,0.00,0.00
8910,2021-12-13,金門縣,75歲以上,72.50,65.60,0.00,0.00
8909,2021-12-13,金門縣,65-74歲,88.60,84.20,0.00,0.00
8908,2021-12-13,金門縣,50-64歲,87.00,80.60,0.00,0.00
8907,2021-12-13,金門縣,30-49歲,90.90,81.70,0.00,0.00
8906,2021-12-13,金門縣,18-29歲,92.60,79.60,0.00,0.00
8905,2021-12-13,金門縣,12-17歲,90.20,0.50,0.00,0.00
8904,2021-12-13,金門縣,總計,82.40,71.80,0.00,0.00
8903,2021-12-13,澎湖縣,75歲以上,64.90,57.90,0.00,0.00
8902,2021-12-13,澎湖縣,65-74歲,83.50,77.80,0.00,0.00
8901,2021-12-13,澎湖縣,50-64歲,85.40,78.30,0.00,0.00
8900,2021-12-13,澎湖縣,30-49歲,92.10,82.00,0.00,0.00
8899,2021-12-13,澎湖縣,18-29歲,95.40,82.10,0.00,0.00
8898,2021-12-13,澎湖縣,12-17歲,90.40,0.20,0.00,0.00
8897,2021-12-13,澎湖縣,總計,80.60,68.80,0.00,0.00
8896,2021-12-13,南投縣,75歲以上,73.50,65.80,0.00,0.00
8895,2021-12-13,南投縣,65-74歲,85.60,79.10,0.00,0.00
8894,2021-12-13,南投縣,50-64歲,80.90,70.80,0.00,0.00
8893,2021-12-13,南投縣,30-49歲,88.50,72.10,0.00,0.00
8892,2021-12-13,南投縣,18-29歲,93.70,71.80,0.00,0.00
8891,2021-12-13,南投縣,12-17歲,89.90,0.60,0.00,0.00
8890,2021-12-13,南投縣,總計,78.80,62.60,0.00,0.00
8889,2021-12-13,臺東縣,75歲以上,67.50,57.20,0.00,0.00
8888,2021-12-13,臺東縣,65-74歲,76.10,68.10,0.00,0.00
8887,2021-12-13,臺東縣,50-64歲,75.40,64.40,0.00,0.00
8886,2021-12-13,臺東縣,30-49歲,79.20,64.30,0.00,0.00
8885,2021-12-13,臺東縣,18-29歲,84.20,63.90,0.00,0.00
8884,2021-12-13,臺東縣,12-17歲,86.80,0.30,0.00,0.00
8883,2021-12-13,臺東縣,總計,71.40,55.20,0.00,0.00
8882,2021-12-13,花蓮縣,75歲以上,66.00,59.10,0.00,0.00
8881,2021-12-13,花蓮縣,65-74歲,78.60,73.10,0.00,0.00
8880,2021-12-13,花蓮縣,50-64歲,78.30,68.80,0.00,0.00
8879,2021-12-13,花蓮縣,30-49歲,84.30,70.70,0.00,0.00
8878,2021-12-13,花蓮縣,18-29歲,87.90,68.30,0.00,0.00
8877,2021-12-13,花蓮縣,12-17歲,87.40,0.60,0.00,0.00
8876,2021-12-13,花蓮縣,總計,74.00,59.30,0.00,0.00
8875,2021-12-13,嘉義縣,75歲以上,69.90,61.80,0.00,0.00
8874,2021-12-13,嘉義縣,65-74歲,83.10,77.70,0.00,0.00
8873,2021-12-13,嘉義縣,50-64歲,80.30,70.50,0.00,0.00
8872,2021-12-13,嘉義縣,30-49歲,86.80,71.20,0.00,0.00
8871,2021-12-13,嘉義縣,18-29歲,92.10,71.80,0.00,0.00
8870,2021-12-13,嘉義縣,12-17歲,89.30,0.50,0.00,0.00
8869,2021-12-13,嘉義縣,總計,78.30,63.00,0.00,0.00
8868,2021-12-13,嘉義市,75歲以上,72.20,65.30,0.00,0.00
8867,2021-12-13,嘉義市,65-74歲,81.90,76.70,0.00,0.00
8866,2021-12-13,嘉義市,50-64歲,84.10,76.70,0.00,0.00
8865,2021-12-13,嘉義市,30-49歲,90.30,77.90,0.00,0.00
8864,2021-12-13,嘉義市,18-29歲,93.10,74.40,0.00,0.00
8863,2021-12-13,嘉義市,12-17歲,90.30,0.50,0.00,0.00
8862,2021-12-13,嘉義市,總計,78.30,63.70,0.00,0.00
8861,2021-12-13,苗栗縣,75歲以上,68.00,60.60,0.00,0.00
8860,2021-12-13,苗栗縣,65-74歲,79.70,74.00,0.00,0.00
8859,2021-12-13,苗栗縣,50-64歲,80.50,71.30,0.00,0.00
8858,2021-12-13,苗栗縣,30-49歲,91.80,75.40,0.00,0.00
8857,2021-12-13,苗栗縣,18-29歲,94.70,72.80,0.00,0.00
8856,2021-12-13,苗栗縣,12-17歲,88.90,0.30,0.00,0.00
8855,2021-12-13,苗栗縣,總計,78.00,61.70,0.00,0.00
8854,2021-12-13,新竹市,75歲以上,78.60,71.60,0.00,0.00
8853,2021-12-13,新竹市,65-74歲,87.10,83.00,0.00,0.00
8852,2021-12-13,新竹市,50-64歲,84.30,76.40,0.00,0.00
8851,2021-12-13,新竹市,30-49歲,94.00,81.50,0.00,0.00
8850,2021-12-13,新竹市,18-29歲,99.70,78.50,0.00,0.00
8849,2021-12-13,新竹市,12-17歲,90.10,0.60,0.00,0.00
8848,2021-12-13,新竹市,總計,78.80,63.60,0.00,0.00
8847,2021-12-13,宜蘭縣,75歲以上,76.40,70.80,0.00,0.00
8846,2021-12-13,宜蘭縣,65-74歲,84.40,79.50,0.00,0.00
8845,2021-12-13,宜蘭縣,50-64歲,85.20,77.40,0.00,0.00
8844,2021-12-13,宜蘭縣,30-49歲,92.00,79.00,0.00,0.00
8843,2021-12-13,宜蘭縣,18-29歲,93.10,74.50,0.00,0.00
8842,2021-12-13,宜蘭縣,12-17歲,88.60,0.20,0.00,0.00
8841,2021-12-13,宜蘭縣,總計,80.10,66.10,0.00,0.00
8840,2021-12-13,基隆市,75歲以上,77.80,70.90,0.00,0.00
8839,2021-12-13,基隆市,65-74歲,88.40,83.80,0.00,0.00
8838,2021-12-13,基隆市,50-64歲,85.10,77.30,0.00,0.00
8837,2021-12-13,基隆市,30-49歲,92.30,79.50,0.00,0.00
8836,2021-12-13,基隆市,18-29歲,94.20,75.20,0.00,0.00
8835,2021-12-13,基隆市,12-17歲,90.80,2.80,0.00,0.00
8834,2021-12-13,基隆市,總計,82.10,68.50,0.00,0.00
8833,2021-12-13,屏東縣,75歲以上,70.70,63.10,0.00,0.00
8832,2021-12-13,屏東縣,65-74歲,83.00,77.00,0.00,0.00
8831,2021-12-13,屏東縣,50-64歲,79.50,69.20,0.00,0.00
8830,2021-12-13,屏東縣,30-49歲,84.90,69.60,0.00,0.00
8829,2021-12-13,屏東縣,18-29歲,89.10,69.20,0.00,0.00
8828,2021-12-13,屏東縣,12-17歲,87.40,0.40,0.00,0.00
8827,2021-12-13,屏東縣,總計,76.40,61.00,0.00,0.00
8826,2021-12-13,雲林縣,75歲以上,72.10,64.30,0.00,0.00
8825,2021-12-13,雲林縣,65-74歲,81.70,76.10,0.00,0.00
8824,2021-12-13,雲林縣,50-64歲,82.20,73.00,0.00,0.00
8823,2021-12-13,雲林縣,30-49歲,89.40,73.10,0.00,0.00
8822,2021-12-13,雲林縣,18-29歲,93.50,71.70,0.00,0.00
8821,2021-12-13,雲林縣,12-17歲,88.40,0.40,0.00,0.00
8820,2021-12-13,雲林縣,總計,78.60,62.50,0.00,0.00
8819,2021-12-13,彰化縣,75歲以上,73.20,67.50,0.00,0.00
8818,2021-12-13,彰化縣,65-74歲,85.90,81.20,0.00,0.00
8817,2021-12-13,彰化縣,50-64歲,83.80,75.10,0.00,0.00
8816,2021-12-13,彰化縣,30-49歲,92.60,77.20,0.00,0.00
8815,2021-12-13,彰化縣,18-29歲,99.20,76.80,0.00,0.00
8814,2021-12-13,彰化縣,12-17歲,89.70,0.50,0.00,0.00
8813,2021-12-13,彰化縣,總計,80.50,64.60,0.00,0.00
8812,2021-12-13,新竹縣,75歲以上,66.20,59.30,0.00,0.00
8811,2021-12-13,新竹縣,65-74歲,82.70,77.50,0.00,0.00
8810,2021-12-13,新竹縣,50-64歲,83.10,74.80,0.00,0.00
8809,2021-12-13,新竹縣,30-49歲,97.10,82.40,0.00,0.00
8808,2021-12-13,新竹縣,18-29歲,98.40,77.10,0.00,0.00
8807,2021-12-13,新竹縣,12-17歲,89.20,0.30,0.00,0.00
8806,2021-12-13,新竹縣,總計,78.80,62.70,0.00,0.00
8805,2021-12-13,高雄市,75歲以上,72.00,63.80,0.00,0.00
8804,2021-12-13,高雄市,65-74歲,86.30,80.30,0.00,0.00
8803,2021-12-13,高雄市,50-64歲,81.60,72.80,0.00,0.00
8802,2021-12-13,高雄市,30-49歲,88.90,75.60,0.00,0.00
8801,2021-12-13,高雄市,18-29歲,93.30,73.60,0.00,0.00
8800,2021-12-13,高雄市,12-17歲,89.20,0.70,0.00,0.00
8799,2021-12-13,高雄市,總計,78.50,63.90,0.00,0.00
8798,2021-12-13,臺南市,75歲以上,70.90,65.50,0.00,0.00
8797,2021-12-13,臺南市,65-74歲,79.10,73.40,0.00,0.00
8796,2021-12-13,臺南市,50-64歲,79.80,70.30,0.00,0.00
8795,2021-12-13,臺南市,30-49歲,88.90,73.80,0.00,0.00
8794,2021-12-13,臺南市,18-29歲,94.60,72.80,0.00,0.00
8793,2021-12-13,臺南市,12-17歲,88.30,0.40,0.00,0.00
8792,2021-12-13,臺南市,總計,77.00,61.50,0.00,0.00
8791,2021-12-13,臺中市,75歲以上,76.70,70.90,0.00,0.00
8790,2021-12-13,臺中市,65-74歲,85.80,81.10,0.00,0.00
8789,2021-12-13,臺中市,50-64歲,83.20,74.80,0.00,0.00
8788,2021-12-13,臺中市,30-49歲,91.30,77.20,0.00,0.00
8787,2021-12-13,臺中市,18-29歲,96.00,74.50,0.00,0.00
8786,2021-12-13,臺中市,12-17歲,89.70,0.50,0.00,0.00
8785,2021-12-13,臺中市,總計,79.00,63.40,0.00,0.00
8784,2021-12-13,桃園市,75歲以上,78.80,71.30,0.00,0.00
8783,2021-12-13,桃園市,65-74歲,87.20,82.80,0.00,0.00
8782,2021-12-13,桃園市,50-64歲,84.50,76.60,0.00,0.00
8781,2021-12-13,桃園市,30-49歲,95.90,81.90,0.00,0.00
8780,2021-12-13,桃園市,18-29歲,99.00,77.10,0.00,0.00
8779,2021-12-13,桃園市,12-17歲,89.80,0.50,0.00,0.00
8778,2021-12-13,桃園市,總計,81.10,65.50,0.00,0.00
8777,2021-12-13,新北市,75歲以上,73.40,67.60,0.00,0.00
8776,2021-12-13,新北市,65-74歲,84.30,79.80,0.00,0.00
8775,2021-12-13,新北市,50-64歲,85.40,78.40,0.00,0.00
8774,2021-12-13,新北市,30-49歲,92.30,81.30,0.00,0.00
8773,2021-12-13,新北市,18-29歲,95.70,78.10,0.00,0.00
8772,2021-12-13,新北市,12-17歲,89.90,0.50,0.00,0.00
8771,2021-12-13,新北市,總計,80.60,67.70,0.00,0.00
8770,2021-12-13,臺北市,75歲以上,75.10,69.20,0.00,0.00
8769,2021-12-13,臺北市,65-74歲,81.90,77.30,0.00,0.00
8768,2021-12-13,臺北市,50-64歲,84.50,78.10,0.00,0.00
8767,2021-12-13,臺北市,30-49歲,92.60,82.80,0.00,0.00
8766,2021-12-13,臺北市,18-29歲,92.70,77.10,0.00,0.00
8765,2021-12-13,臺北市,12-17歲,87.80,0.70,0.00,0.00
8764,2021-12-13,臺北市,總計,78.30,66.70,0.00,0.00
8763,2021-12-20,全國,75歲以上,73.80,66.90,0.00,0.00
8762,2021-12-20,全國,65-74歲,84.10,79.10,0.00,0.00
8761,2021-12-20,全國,50-64歲,83.60,75.70,0.00,0.00
8760,2021-12-20,全國,30-49歲,92.20,80.00,0.00,0.00
8759,2021-12-20,全國,18-29歲,96.10,78.20,0.00,0.00
8758,2021-12-20,全國,12-17歲,88.90,1.60,0.00,0.00
8757,2021-12-20,全國,總計,79.60,65.90,0.00,0.00
8756,2021-12-20,連江縣,75歲以上,83.40,77.00,0.00,0.00
8755,2021-12-20,連江縣,65-74歲,93.20,90.90,0.00,0.00
8754,2021-12-20,連江縣,50-64歲,90.90,87.10,0.00,0.00
8753,2021-12-20,連江縣,30-49歲,96.80,92.10,0.00,0.00
8752,2021-12-20,連江縣,18-29歲,97.80,90.60,0.00,0.00
8751,2021-12-20,連江縣,12-17歲,91.50,0.20,0.00,0.00
8750,2021-12-20,連江縣,總計,85.90,78.10,0.00,0.00
8749,2021-12-20,金門縣,75歲以上,72.50,65.60,0.00,0.00
8748,2021-12-20,金門縣,65-74歲,88.30,84.00,0.00,0.00
8747,2021-12-20,金門縣,50-64歲,87.30,81.20,0.00,0.00
8746,2021-12-20,金門縣,30-49歲,91.30,83.10,0.00,0.00
8745,2021-12-20,金門縣,18-29歲,93.50,81.80,0.00,0.00
8744,2021-12-20,金門縣,12-17歲,89.90,0.90,0.00,0.00
8743,2021-12-20,金門縣,總計,82.80,72.70,0.00,0.00
8742,2021-12-20,澎湖縣,75歲以上,64.90,57.90,0.00,0.00
8741,2021-12-20,澎湖縣,65-74歲,83.50,78.00,0.00,0.00
8740,2021-12-20,澎湖縣,50-64歲,85.70,78.90,0.00,0.00
8739,2021-12-20,澎湖縣,30-49歲,92.60,82.80,0.00,0.00
8738,2021-12-20,澎湖縣,18-29歲,95.80,83.30,0.00,0.00
8737,2021-12-20,澎湖縣,12-17歲,90.60,0.30,0.00,0.00
8736,2021-12-20,澎湖縣,總計,80.90,69.50,0.00,0.00
8735,2021-12-20,南投縣,75歲以上,73.50,65.80,0.00,0.00
8734,2021-12-20,南投縣,65-74歲,85.80,79.60,0.00,0.00
8733,2021-12-20,南投縣,50-64歲,81.40,72.20,0.00,0.00
8732,2021-12-20,南投縣,30-49歲,89.70,74.60,0.00,0.00
8731,2021-12-20,南投縣,18-29歲,94.80,75.40,0.00,0.00
8730,2021-12-20,南投縣,12-17歲,89.50,4.10,0.00,0.00
8729,2021-12-20,南投縣,總計,79.40,64.40,0.00,0.00
8728,2021-12-20,臺東縣,75歲以上,67.50,57.20,0.00,0.00
8727,2021-12-20,臺東縣,65-74歲,76.40,68.30,0.00,0.00
8726,2021-12-20,臺東縣,50-64歲,76.10,65.50,0.00,0.00
8725,2021-12-20,臺東縣,30-49歲,80.30,66.20,0.00,0.00
8724,2021-12-20,臺東縣,18-29歲,85.90,67.10,0.00,0.00
8723,2021-12-20,臺東縣,12-17歲,86.90,0.50,0.00,0.00
8722,2021-12-20,臺東縣,總計,72.20,56.60,0.00,0.00
8721,2021-12-20,花蓮縣,75歲以上,66.00,59.10,0.00,0.00
8720,2021-12-20,花蓮縣,65-74歲,78.90,73.50,0.00,0.00
8719,2021-12-20,花蓮縣,50-64歲,79.10,69.90,0.00,0.00
8718,2021-12-20,花蓮縣,30-49歲,85.50,72.90,0.00,0.00
8717,2021-12-20,花蓮縣,18-29歲,89.30,71.20,0.00,0.00
8716,2021-12-20,花蓮縣,12-17歲,87.50,0.60,0.00,0.00
8715,2021-12-20,花蓮縣,總計,74.80,60.70,0.00,0.00
8714,2021-12-20,嘉義縣,75歲以上,69.90,61.80,0.00,0.00
8713,2021-12-20,嘉義縣,65-74歲,83.10,77.80,0.00,0.00
8712,2021-12-20,嘉義縣,50-64歲,81.10,71.70,0.00,0.00
8711,2021-12-20,嘉義縣,30-49歲,88.00,73.40,0.00,0.00
8710,2021-12-20,嘉義縣,18-29歲,93.40,74.80,0.00,0.00
8709,2021-12-20,嘉義縣,12-17歲,89.30,0.40,0.00,0.00
8708,2021-12-20,嘉義縣,總計,79.00,64.40,0.00,0.00
8707,2021-12-20,嘉義市,75歲以上,72.20,65.30,0.00,0.00
8706,2021-12-20,嘉義市,65-74歲,82.00,76.90,0.00,0.00
8705,2021-12-20,嘉義市,50-64歲,84.60,77.40,0.00,0.00
8704,2021-12-20,嘉義市,30-49歲,91.20,79.40,0.00,0.00
8703,2021-12-20,嘉義市,18-29歲,94.10,77.60,0.00,0.00
8702,2021-12-20,嘉義市,12-17歲,89.70,0.30,0.00,0.00
8701,2021-12-20,嘉義市,總計,78.70,64.80,0.00,0.00
8700,2021-12-20,苗栗縣,75歲以上,68.00,60.80,0.00,0.00
8699,2021-12-20,苗栗縣,65-74歲,79.70,74.20,0.00,0.00
8698,2021-12-20,苗栗縣,50-64歲,81.20,72.60,0.00,0.00
8697,2021-12-20,苗栗縣,30-49歲,92.90,78.60,0.00,0.00
8696,2021-12-20,苗栗縣,18-29歲,95.90,76.70,0.00,0.00
8695,2021-12-20,苗栗縣,12-17歲,88.80,0.70,0.00,0.00
8694,2021-12-20,苗栗縣,總計,78.70,63.60,0.00,0.00
8693,2021-12-20,新竹市,75歲以上,78.60,71.80,0.00,0.00
8692,2021-12-20,新竹市,65-74歲,87.10,83.30,0.00,0.00
8691,2021-12-20,新竹市,50-64歲,84.70,77.30,0.00,0.00
8690,2021-12-20,新竹市,30-49歲,95.10,83.30,0.00,0.00
8689,2021-12-20,新竹市,18-29歲,101.50,82.60,0.00,0.00
8688,2021-12-20,新竹市,12-17歲,89.50,0.20,0.00,0.00
8687,2021-12-20,新竹市,總計,79.40,65.00,0.00,0.00
8686,2021-12-20,宜蘭縣,75歲以上,76.40,70.80,0.00,0.00
8685,2021-12-20,宜蘭縣,65-74歲,84.60,79.90,0.00,0.00
8684,2021-12-20,宜蘭縣,50-64歲,85.70,78.00,0.00,0.00
8683,2021-12-20,宜蘭縣,30-49歲,92.60,80.70,0.00,0.00
8682,2021-12-20,宜蘭縣,18-29歲,94.10,77.40,0.00,0.00
8681,2021-12-20,宜蘭縣,12-17歲,88.50,4.10,0.00,0.00
8680,2021-12-20,宜蘭縣,總計,80.50,67.40,0.00,0.00
8679,2021-12-20,基隆市,75歲以上,77.80,70.90,0.00,0.00
8678,2021-12-20,基隆市,65-74歲,88.30,83.80,0.00,0.00
8677,2021-12-20,基隆市,50-64歲,85.70,78.10,0.00,0.00
8676,2021-12-20,基隆市,30-49歲,93.10,81.50,0.00,0.00
8675,2021-12-20,基隆市,18-29歲,95.20,78.40,0.00,0.00
8674,2021-12-20,基隆市,12-17歲,91.00,3.70,0.00,0.00
8673,2021-12-20,基隆市,總計,82.60,69.80,0.00,0.00
8672,2021-12-20,屏東縣,75歲以上,70.70,63.20,0.00,0.00
8671,2021-12-20,屏東縣,65-74歲,82.90,77.10,0.00,0.00
8670,2021-12-20,屏東縣,50-64歲,80.00,70.20,0.00,0.00
8669,2021-12-20,屏東縣,30-49歲,85.70,71.70,0.00,0.00
8668,2021-12-20,屏東縣,18-29歲,90.10,71.90,0.00,0.00
8667,2021-12-20,屏東縣,12-17歲,87.60,0.30,0.00,0.00
8666,2021-12-20,屏東縣,總計,76.90,62.20,0.00,0.00
8665,2021-12-20,雲林縣,75歲以上,72.10,64.40,0.00,0.00
8664,2021-12-20,雲林縣,65-74歲,82.00,76.50,0.00,0.00
8663,2021-12-20,雲林縣,50-64歲,82.70,73.70,0.00,0.00
8662,2021-12-20,雲林縣,30-49歲,90.50,75.30,0.00,0.00
8661,2021-12-20,雲林縣,18-29歲,94.60,75.00,0.00,0.00
8660,2021-12-20,雲林縣,12-17歲,88.30,0.30,0.00,0.00
